index,xindex,yindex,ComputedRawWantedStageX(pulse),ComputedRawWantedStageY(pulse),AdjByCalibDataWantedStageX(pulse),AdjByCalibDataWantedStageY(pulse),ResultReadBackStageX(pulse),ResultReadBackStageY(pulse),foundX(pulse),foundY(pulse),CompMinusAdjX(pulse),CompMinusAdjY(pulse),ResultMinusFoundX(pulse),ResultMinusFoundY(pulse),AdjMinusFoundX(pulse),AdjMinusFoundY(pulse),flagsX(pulse),flagsY(pulse),encoderX,encoderY,case,fx,fy,umx,umy,xrate,yrate,xminus,yminus,xi0po,xi0mo,xi1po,xi1mo,yi0po,yi0mo,yi1po,yi1mo,xi0,xi1,yi0,yi1,x00,x10,y00,y01,fromX,fromY,TempCh1,TempCh2,TempCh3,TempCh4
159,11,-8,266248,838692,266162,838745,266162,838745,266155,838754,86,-53,0,0,7,-9,0,0,-266163,-838727,6,266162,838745,110000,-80000,0,0,False,True,False,False,False,False,False,False,False,False,11,12,-8,-9,266162,166143,838745,738753,0,0,0,0,0,0
186,11,-7,266248,938692,266158,938748,266158,938748,266157,938758,90,-56,0,0,1,-10,0,0,-266159,-938731,6,266158,938748,110000,-70000,0,0,False,True,False,False,False,False,False,False,False,False,11,12,-7,-8,266158,166143,938748,838745,0,0,0,0,0,0
213,11,-6,266248,1038692,266152,1038741,266152,1038741,266150,1038756,96,-49,0,0,2,-15,0,0,-266153,-1038724,6,266152,1038741,110000,-60000,0,0,False,True,False,False,False,False,False,False,False,False,11,12,-6,-7,266152,166132,1038741,938748,0,0,0,0,0,0
240,11,-5,266248,1138692,266156,1138748,266156,1138748,266152,1138756,92,-56,0,0,4,-8,0,0,-266157,-1138731,6,266156,1138748,110000,-50000,0,0,False,True,False,False,False,False,False,False,False,False,11,12,-5,-6,266156,166135,1138748,1038741,0,0,0,0,0,0
267,11,-4,266248,1238692,266143,1238737,266143,1238737,266140,1238746,105,-45,0,0,3,-9,0,0,-266144,-1238720,6,266143,1238737,110000,-40000,0,0,False,True,False,False,False,False,False,False,False,False,11,12,-4,-5,266143,166128,1238737,1138748,0,0,0,0,0,0
294,11,-3,266248,1338692,266155,1338728,266155,1338728,266144,1338734,93,-36,0,0,11,-6,0,0,-266156,-1338711,6,266155,1338728,110000,-30000,0,0,False,True,False,False,False,False,False,False,False,False,11,12,-3,-4,266155,166127,1338728,1238737,0,0,0,0,0,0
321,11,-2,266248,1438692,266137,1438713,266137,1438713,266131,1438720,111,-21,0,0,6,-7,0,0,-266138,-1438696,6,266137,1438713,110000,-20000,0,0,False,True,False,False,False,False,False,False,False,False,11,12,-2,-3,266137,166120,1438713,1338728,0,0,0,0,0,0
348,11,-1,266248,1538692,266139,1538704,266139,1538704,266136,1538716,109,-12,0,0,3,-12,0,0,-266140,-1538687,6,266139,1538704,110000,-10000,0,0,False,True,False,False,False,False,False,False,False,False,11,12,-1,-2,266139,166117,1538704,1438713,0,0,0,0,0,0
375,11,0,266248,1638692,266137,1638703,266137,1638703,266137,1638716,111,-11,0,0,0,-13,0,0,-266138,-1638686,6,266137,1638703,110000,0,0,0,False,False,False,False,False,False,False,False,False,False,11,12,0,1,266137,166121,1638703,1738710,0,0,0,0,0,0
402,11,1,266248,1738692,266142,1738710,266142,1738710,266143,1738730,106,-18,0,0,-1,-20,0,0,-266143,-1738693,6,266142,1738710,110000,10000,0,0,False,False,False,False,False,False,False,False,False,False,11,12,1,2,266142,166124,1738710,1838706,0,0,0,0,0,0
429,11,2,266248,1838692,266139,1838706,266139,1838706,266140,1838728,109,-14,0,0,-1,-22,0,0,-266141,-1838689,6,266139,1838706,110000,20000,0,0,False,False,False,False,False,False,False,False,False,False,11,12,2,3,266139,166124,1838706,1938715,0,0,0,0,0,0
456,11,3,266248,1938692,266152,1938715,266152,1938715,266152,1938730,96,-23,0,0,0,-15,0,0,-266153,-1938698,6,266152,1938715,110000,30000,0,0,False,False,False,False,False,False,False,False,False,False,11,12,3,4,266152,166131,1938715,2038708,0,0,0,0,0,0
483,11,4,266248,2038692,266158,2038708,266158,2038708,266158,2038726,90,-16,0,0,0,-18,0,0,-266159,-2038691,6,266158,2038708,110000,40000,0,0,False,False,False,False,False,False,False,False,False,False,11,12,4,5,266158,166144,2038708,2138723,0,0,0,0,0,0
510,11,5,266248,2138692,266172,2138723,266172,2138723,266170,2138736,76,-31,0,0,2,-13,0,0,-266173,-2138706,6,266172,2138723,110000,50000,0,0,False,False,False,False,False,False,False,False,False,False,11,12,5,6,266172,166155,2138723,2238726,0,0,0,0,0,0
537,11,6,266248,2238692,266180,2238726,266180,2238726,266174,2238739,68,-34,0,0,6,-13,0,0,-266180,-2238709,6,266180,2238726,110000,60000,0,0,False,False,False,False,False,False,False,False,False,False,11,12,6,7,266180,166166,2238726,2338739,0,0,0,0,0,0
564,11,7,266248,2338692,266197,2338739,266197,2338739,266194,2338754,51,-47,0,0,3,-15,0,0,-266197,-2338722,6,266197,2338739,110000,70000,0,0,False,False,False,False,False,False,False,False,False,False,11,12,7,8,266197,166179,2338739,2438741,0,0,0,0,0,0
591,11,8,266248,2438692,266208,2438741,266208,2438741,266202,2438757,40,-49,0,0,6,-16,0,0,-266209,-2438724,6,266208,2438741,110000,80000,0,0,False,False,False,False,False,False,False,False,False,False,11,12,8,9,266208,166188,2438741,2538743,0,0,0,0,0,0
618,11,9,266248,2538692,266226,2538743,266226,2538743,266225,2538766,22,-51,0,0,1,-23,0,0,-266227,-2538726,6,266226,2538743,110000,90000,0,0,False,False,False,False,False,False,False,False,False,False,11,12,9,10,266226,166205,2538743,2638740,0,0,0,0,0,0
645,11,10,266248,2638692,266239,2638740,266239,2638740,266238,2638764,9,-48,0,0,1,-24,0,0,-266240,-2638723,6,266239,2638740,110000,100000,0,0,False,False,False,False,False,False,False,False,False,False,11,12,10,11,266239,166224,2638740,2738738,0,0,0,0,0,0
672,11,11,266248,2738692,266252,2738738,266252,2738738,266253,2738762,-4,-46,0,0,-1,-24,0,0,-266253,-2738721,6,266252,2738738,110000,110000,0,0,False,False,False,False,False,False,False,False,False,False,11,12,11,12,266252,166239,2738738,2838732,0,0,0,0,0,0
699,11,12,266248,2838692,266261,2838732,266261,2838732,266261,2838754,-13,-40,0,0,0,-22,0,0,-266261,-2838715,6,266261,2838732,110000,120000,0,0,False,False,False,False,False,False,False,False,False,False,11,12,12,13,266261,166247,2838732,2938732,0,0,0,0,0,0
726,11,13,266248,2938692,266271,2938740,266271,2938740,266271,2938753,-23,-48,0,8,0,-13,0,0,-266272,-2938723,5,266271,2938740,110000,130000,0,0,False,False,False,False,False,False,False,False,True,False,11,12,13,14,0,0,0,0,0,0,0,0,0,0
25,12,-13,166248,338692,166164,338750,166164,338750,166154,338761,84,-58,0,2,10,-11,0,0,-166165,-338733,4,166164,338750,120000,-130000,0,0,False,True,False,False,False,False,False,False,False,True,12,13,-13,-14,0,0,0,0,0,0,0,0,0,0
52,12,-12,166248,438692,166160,438754,166160,438754,166146,438766,88,-62,0,0,14,-12,0,0,-166162,-438737,6,166160,438754,120000,-120000,0,0,False,True,False,False,False,False,False,False,False,False,12,13,-12,-13,166160,66151,438754,338748,0,0,0,0,0,0
79,12,-11,166248,538692,166156,538761,166156,538761,166147,538761,92,-69,0,0,9,0,0,0,-166157,-538744,6,166156,538761,120000,-110000,0,0,False,True,False,False,False,False,False,False,False,False,12,13,-11,-12,166156,66146,538761,438754,0,0,0,0,0,0
106,12,-10,166248,638692,166151,638763,166151,638763,166142,638767,97,-71,0,0,9,-4,0,0,-166152,-638746,6,166151,638763,120000,-100000,0,0,False,True,False,False,False,False,False,False,False,False,12,13,-10,-11,166151,66143,638763,538761,0,0,0,0,0,0
133,12,-9,166248,738692,166150,738761,166150,738761,166149,738780,98,-69,0,0,1,-19,0,0,-166151,-738744,6,166150,738761,120000,-90000,0,0,False,True,False,False,False,False,False,False,False,False,12,13,-9,-10,166150,66142,738761,638763,0,0,0,0,0,0
160,12,-8,166248,838692,166143,838756,166143,838756,166139,838771,105,-64,0,0,4,-15,0,0,-166144,-838739,6,166143,838756,120000,-80000,0,0,False,True,False,False,False,False,False,False,False,False,12,13,-8,-9,166143,66140,838756,738761,0,0,0,0,0,0
187,12,-7,166248,938692,166143,938757,166143,938757,166140,938779,105,-65,0,0,3,-22,0,0,-166144,-938740,6,166143,938757,120000,-70000,0,0,False,True,False,False,False,False,False,False,False,False,12,13,-7,-8,166143,66130,938757,838756,0,0,0,0,0,0
214,12,-6,166248,1038692,166132,1038755,166132,1038755,166132,1038775,116,-63,0,0,0,-20,0,0,-166133,-1038738,6,166132,1038755,120000,-60000,0,0,False,True,False,False,False,False,False,False,False,False,12,13,-6,-7,166132,66131,1038755,938757,0,0,0,0,0,0
241,12,-5,166248,1138692,166135,1138759,166135,1138759,166132,1138774,113,-67,0,0,3,-15,0,0,-166136,-1138742,6,166135,1138759,120000,-50000,0,0,False,True,False,False,False,False,False,False,False,False,12,13,-5,-6,166135,66129,1138759,1038755,0,0,0,0,0,0
268,12,-4,166248,1238692,166128,1238750,166128,1238750,166125,1238762,120,-58,0,0,3,-12,0,0,-166129,-1238733,6,166128,1238750,120000,-40000,0,0,False,True,False,False,False,False,False,False,False,False,12,13,-4,-5,166128,66118,1238750,1138759,0,0,0,0,0,0
295,12,-3,166248,1338692,166127,1338739,166127,1338739,166126,1338750,121,-47,0,0,1,-11,0,0,-166127,-1338722,6,166127,1338739,120000,-30000,0,0,False,True,False,False,False,False,False,False,False,False,12,13,-3,-4,166127,66124,1338739,1238750,0,0,0,0,0,0
322,12,-2,166248,1438692,166120,1438728,166120,1438728,166118,1438740,128,-36,0,0,2,-12,0,0,-166121,-1438711,6,166120,1438728,120000,-20000,0,0,False,True,False,False,False,False,False,False,False,False,12,13,-2,-3,166120,66118,1438728,1338739,0,0,0,0,0,0
349,12,-1,166248,1538692,166117,1538721,166117,1538721,166118,1538733,131,-29,0,0,-1,-12,0,0,-166119,-1538704,6,166117,1538721,120000,-10000,0,0,False,True,False,False,False,False,False,False,False,False,12,13,-1,-2,166117,66119,1538721,1438728,0,0,0,0,0,0
376,12,0,166248,1638692,166121,1638720,166121,1638720,166122,1638736,127,-28,0,0,-1,-16,0,0,-166122,-1638703,6,166121,1638720,120000,0,0,0,False,False,False,False,False,False,False,False,False,False,12,13,0,1,166121,66118,1638720,1738726,0,0,0,0,0,0
403,12,1,166248,1738692,166124,1738726,166124,1738726,166124,1738750,124,-34,0,0,0,-24,0,0,-166125,-1738709,6,166124,1738726,120000,10000,0,0,False,False,False,False,False,False,False,False,False,False,12,13,1,2,166124,66116,1738726,1838727,0,0,0,0,0,0
430,12,2,166248,1838692,166124,1838727,166124,1838727,166128,1838751,124,-35,0,0,-4,-24,0,0,-166125,-1838710,6,166124,1838727,120000,20000,0,0,False,False,False,False,False,False,False,False,False,False,12,13,2,3,166124,66119,1838727,1938728,0,0,0,0,0,0
457,12,3,166248,1938692,166131,1938728,166131,1938728,166131,1938750,117,-36,0,0,0,-22,0,0,-166132,-1938711,6,166131,1938728,120000,30000,0,0,False,False,False,False,False,False,False,False,False,False,12,13,3,4,166131,66124,1938728,2038725,0,0,0,0,0,0
484,12,4,166248,2038692,166144,2038725,166144,2038725,166143,2038746,104,-33,0,0,1,-21,0,0,-166145,-2038708,6,166144,2038725,120000,40000,0,0,False,False,False,False,False,False,False,False,False,False,12,13,4,5,166144,66137,2038725,2138736,0,0,0,0,0,0
511,12,5,166248,2138692,166155,2138736,166155,2138736,166152,2138752,93,-44,0,0,3,-16,0,0,-166156,-2138719,6,166155,2138736,120000,50000,0,0,False,False,False,False,False,False,False,False,False,False,12,13,5,6,166155,66146,2138736,2238745,0,0,0,0,0,0
538,12,6,166248,2238692,166166,2238745,166166,2238745,166161,2238758,82,-53,0,0,5,-13,0,0,-166167,-2238728,6,166166,2238745,120000,60000,0,0,False,False,False,False,False,False,False,False,False,False,12,13,6,7,166166,66158,2238745,2338754,0,0,0,0,0,0
565,12,7,166248,2338692,166179,2338754,166179,2338754,166178,2338769,69,-62,0,0,1,-15,0,0,-166180,-2338736,6,166179,2338754,120000,70000,0,0,False,False,False,False,False,False,False,False,False,False,12,13,7,8,166179,66170,2338754,2438761,0,0,0,0,0,0
592,12,8,166248,2438692,166188,2438761,166188,2438761,166188,2438775,60,-69,0,0,0,-14,0,0,-166190,-2438744,6,166188,2438761,120000,80000,0,0,False,False,False,False,False,False,False,False,False,False,12,13,8,9,166188,66186,2438761,2538760,0,0,0,0,0,0
619,12,9,166248,2538692,166205,2538760,166205,2538760,166207,2538783,43,-68,0,0,-2,-23,0,0,-166205,-2538743,6,166205,2538760,120000,90000,0,0,False,False,False,False,False,False,False,False,False,False,12,13,9,10,166205,66199,2538760,2638758,0,0,0,0,0,0
646,12,10,166248,2638692,166224,2638758,166224,2638758,166224,2638781,24,-66,0,0,0,-23,0,0,-166225,-2638741,6,166224,2638758,120000,100000,0,0,False,False,False,False,False,False,False,False,False,False,12,13,10,11,166224,66215,2638758,2738753,0,0,0,0,0,0
673,12,11,166248,2738692,166239,2738753,166239,2738753,166240,2738776,9,-61,0,0,-1,-23,0,0,-166240,-2738736,6,166239,2738753,120000,110000,0,0,False,False,False,False,False,False,False,False,False,False,12,13,11,12,166239,66229,2738753,2838752,0,0,0,0,0,0
700,12,12,166248,2838692,166247,2838752,166247,2838752,166247,2838774,1,-60,0,0,0,-22,0,0,-166248,-2838735,6,166247,2838752,120000,120000,0,0,False,False,False,False,False,False,False,False,False,False,12,13,12,13,166247,66237,2838752,2938748,0,0,0,0,0,0
727,12,13,166248,2938692,166255,2938749,166255,2938749,166256,2938764,-7,-57,0,1,-1,-15,0,0,-166256,-2938732,5,166255,2938749,120000,130000,0,0,False,False,False,False,False,False,False,False,True,False,12,13,13,14,0,0,0,0,0,0,0,0,0,0
26,13,-13,66248,338692,66248,338692,66248,338692,66146,338763,0,0,95,-61,102,-71,0,0,-66249,-338675,1,66248,338692,130000,-130000,0,0,False,True,False,False,True,False,False,False,False,True,13,14,-13,-14,0,0,0,0,0,0,0,0,0,0
53,13,-12,66248,438692,66152,438761,66152,438761,66142,438769,96,-69,1,0,10,-8,0,0,-66153,-438744,3,66152,438761,130000,-120000,0,0,False,True,False,False,True,False,False,False,False,False,13,14,-12,-13,0,0,0,0,0,0,0,0,0,0
80,13,-11,66248,538692,66148,538772,66148,538772,66138,538768,100,-80,2,0,10,4,0,0,-66149,-538755,3,66148,538772,130000,-110000,0,0,False,True,False,False,True,False,False,False,False,False,13,14,-11,-12,0,0,0,0,0,0,0,0,0,0
107,13,-10,66248,638692,66144,638777,66144,638777,66133,638774,104,-85,1,0,11,3,0,0,-66145,-638760,3,66144,638777,130000,-100000,0,0,False,True,False,False,True,False,False,False,False,False,13,14,-10,-11,0,0,0,0,0,0,0,0,0,0
134,13,-9,66248,738692,66142,738767,66142,738767,66139,738779,106,-75,0,0,3,-12,0,0,-66143,-738750,3,66142,738767,130000,-90000,0,0,False,True,False,False,True,False,False,False,False,False,13,14,-9,-10,0,0,0,0,0,0,0,0,0,0
161,13,-8,66248,838692,66141,838766,66141,838766,66135,838773,107,-74,1,0,6,-7,0,0,-66142,-838748,3,66141,838766,130000,-80000,0,0,False,True,False,False,True,False,False,False,False,False,13,14,-8,-9,0,0,0,0,0,0,0,0,0,0
188,13,-7,66248,938692,66135,938763,66135,938763,66128,938774,113,-71,5,0,7,-11,0,0,-66136,-938746,3,66135,938763,130000,-70000,0,0,False,True,False,False,True,False,False,False,False,False,13,14,-7,-8,0,0,0,0,0,0,0,0,0,0
215,13,-6,66248,1038692,66130,1038767,66130,1038767,66128,1038776,118,-75,-1,0,2,-9,0,0,-66131,-1038750,3,66130,1038767,130000,-60000,0,0,False,True,False,False,True,False,False,False,False,False,13,14,-6,-7,0,0,0,0,0,0,0,0,0,0
242,13,-5,66248,1138692,66130,1138762,66130,1138762,66123,1138772,118,-70,1,0,7,-10,0,0,-66131,-1138745,3,66130,1138762,130000,-50000,0,0,False,True,False,False,True,False,False,False,False,False,13,14,-5,-6,0,0,0,0,0,0,0,0,0,0
269,13,-4,66248,1238692,66123,1238758,66123,1238758,66116,1238767,125,-66,5,0,7,-9,0,0,-66124,-1238740,3,66123,1238758,130000,-40000,0,0,False,True,False,False,True,False,False,False,False,False,13,14,-4,-5,0,0,0,0,0,0,0,0,0,0
296,13,-3,66248,1338692,66121,1338747,66121,1338747,66116,1338748,127,-55,-3,0,5,-1,0,0,-66122,-1338730,3,66121,1338747,130000,-30000,0,0,False,True,False,False,True,False,False,False,False,False,13,14,-3,-4,0,0,0,0,0,0,0,0,0,0
323,13,-2,66248,1438692,66121,1438738,66121,1438738,66111,1438739,127,-46,3,0,10,-1,0,0,-66122,-1438721,3,66121,1438738,130000,-20000,0,0,False,True,False,False,True,False,False,False,False,False,13,14,-2,-3,0,0,0,0,0,0,0,0,0,0
350,13,-1,66248,1538692,66118,1538727,66118,1538727,66110,1538734,130,-35,-1,0,8,-7,0,0,-66119,-1538710,3,66118,1538727,130000,-10000,0,0,False,True,False,False,True,False,False,False,False,False,13,14,-1,-2,0,0,0,0,0,0,0,0,0,0
377,13,0,66248,1638692,66117,1638730,66117,1638730,66115,1638739,131,-38,-1,0,2,-9,0,0,-66118,-1638713,3,66117,1638730,130000,0,0,0,False,False,False,False,True,False,False,False,False,False,13,14,0,1,0,0,0,0,0,0,0,0,0,0
404,13,1,66248,1738692,66117,1738734,66117,1738734,66116,1738746,131,-42,1,0,1,-12,0,0,-66118,-1738717,3,66117,1738734,130000,10000,0,0,False,False,False,False,True,False,False,False,False,False,13,14,1,2,0,0,0,0,0,0,0,0,0,0
431,13,2,66248,1838692,66121,1838738,66121,1838738,66121,1838750,127,-46,2,0,0,-12,0,0,-66122,-1838720,3,66121,1838738,130000,20000,0,0,False,False,False,False,True,False,False,False,False,False,13,14,2,3,0,0,0,0,0,0,0,0,0,0
458,13,3,66248,1938692,66130,1938738,66130,1938738,66122,1938751,118,-46,6,0,8,-13,0,0,-66131,-1938721,3,66130,1938738,130000,30000,0,0,False,False,False,False,True,False,False,False,False,False,13,14,3,4,0,0,0,0,0,0,0,0,0,0
485,13,4,66248,2038692,66141,2038737,66141,2038737,66133,2038748,107,-45,4,0,8,-11,0,0,-66142,-2038720,3,66141,2038737,130000,40000,0,0,False,False,False,False,True,False,False,False,False,False,13,14,4,5,0,0,0,0,0,0,0,0,0,0
512,13,5,66248,2138692,66152,2138747,66152,2138747,66138,2138751,96,-55,6,0,14,-4,0,0,-66153,-2138730,3,66152,2138747,130000,50000,0,0,False,False,False,False,True,False,False,False,False,False,13,14,5,6,0,0,0,0,0,0,0,0,0,0
539,13,6,66248,2238692,66164,2238749,66164,2238749,66154,2238760,84,-57,6,0,10,-11,0,0,-66165,-2238732,3,66164,2238749,130000,60000,0,0,False,False,False,False,True,False,False,False,False,False,13,14,6,7,0,0,0,0,0,0,0,0,0,0
566,13,7,66248,2338692,66178,2338762,66178,2338762,66168,2338772,70,-70,8,0,10,-10,0,0,-66179,-2338745,3,66178,2338762,130000,70000,0,0,False,False,False,False,True,False,False,False,False,False,13,14,7,8,0,0,0,0,0,0,0,0,0,0
593,13,8,66248,2438692,66192,2438768,66192,2438768,66179,2438780,56,-76,6,0,13,-12,0,0,-66192,-2438751,3,66192,2438768,130000,80000,0,0,False,False,False,False,True,False,False,False,False,False,13,14,8,9,0,0,0,0,0,0,0,0,0,0
620,13,9,66248,2538692,66207,2538763,66207,2538763,66197,2538779,41,-71,8,0,10,-16,0,0,-66209,-2538746,3,66207,2538763,130000,90000,0,0,False,False,False,False,True,False,False,False,False,False,13,14,9,10,0,0,0,0,0,0,0,0,0,0
647,13,10,66248,2638692,66222,2638763,66222,2638763,66214,2638782,26,-71,7,0,8,-19,0,0,-66223,-2638746,3,66222,2638763,130000,100000,0,0,False,False,False,False,True,False,False,False,False,False,13,14,10,11,0,0,0,0,0,0,0,0,0,0
